edad,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,num_productos,genero_Masculino,genero_Otro,region_Norte,region_Sur,estado_civil_Divorciado,estado_civil_Soltero,uso_app_Bajo,uso_app_Medio,tipo_plan_Estandar,tipo_plan_Premium,canal_registro_Tienda,canal_registro_Web,dia_semana_registro_Jueves,dia_semana_registro_Lunes,dia_semana_registro_Martes,dia_semana_registro_Miercoles,dia_semana_registro_Sabado,dia_semana_registro_Viernes,abandono
70.0,679340.2996170775,290194.8760560283,2414214.324685072,623.0371326938975,60.0,5.0,150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
46.0,1343182.2652414336,429917.9781242249,1255523.130530798,553.1197933720377,10.0,7.0,213.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
78.0,908421.0287629708,455894.2411672554,1791546.005014475,621.8553116073143,113.0,1.0,210.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.0,766907.4659849132,268258.58640633564,2147678.2028323063,641.1982164144405,40.0,6.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
51.0,1047550.2387575472,646846.6409078243,2079171.3904199775,621.5535165552303,25.0,8.0,326.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
71.0,792069.716324895,280950.52648780454,1263663.395203784,718.6228160767942,110.0,10.0,76.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,748953.1876882431,423067.519079085,1652183.3387517254,462.0367554989505,56.0,5.0,347.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.0,824510.8622918528,289621.5116640025,1351213.1927648373,616.9220775205984,79.0,14.0,335.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37.0,689865.6724859857,223061.20101817785,2618390.5686154724,683.0925440976781,84.0,18.0,49.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
51.0,992812.1310326962,549029.8949554097,2814226.779365275,542.1417288630121,117.0,6.0,62.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,1086310.7058708929,390446.0737261376,2338842.412247066,613.5886148300611,80.0,17.0,218.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
18.0,558907.0458726604,239468.46718239304,2205379.0111053,636.5876157288939,20.0,15.0,215.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20.0,723449.1389618723,363466.8053893891,3302995.49707816,637.5815491799702,88.0,13.0,138.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
53.0,804753.3494655648,467861.1322301999,1859552.379671107,496.84041276510095,68.0,7.0,326.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43.0,1209244.8471300292,190221.52625980088,2465849.3375701346,723.678781821031,61.0,14.0,329.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
48.0,1203939.232974307,246779.78299660815,2143515.53898791,669.640609278978,53.0,6.0,138.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69.0,965890.1958158624,394164.1195368886,2538318.2505564084,756.5189897521169,79.0,19.0,21.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.0,798620.4921581858,515651.2967605847,2131160.177250225,509.3104410576621,43.0,4.0,23.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
23.0,890065.0190547374,420088.1464856854,1634889.8726188247,586.5552825283247,102.0,14.0,79.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
54.0,610890.8484316063,243796.00304250623,1596105.8462659996,601.0948935201426,19.0,16.0,308.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
68.0,806874.309112402,383365.1870940771,2593714.887122572,710.3643521042069,29.0,16.0,43.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
69.0,1227150.306433715,147031.88837176398,3077675.6513204416,629.6208262861611,89.0,14.0,257.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,753268.3779351402,108853.9012397052,2450702.1631088005,606.7670656726264,114.0,11.0,172.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,1087628.0199351474,527478.9411259072,1066988.4309019707,624.8208976744249,96.0,16.0,308.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
57.0,1022586.6572925192,585983.8228859263,2180703.765433286,644.7782833258925,104.0,4.0,226.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
43.0,686461.7819322732,484047.9556204505,2344142.696713116,605.4944707870943,35.0,18.0,335.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38.0,801647.7645763255,625860.4441593373,1215930.8555782416,601.0948935201426,22.0,15.0,118.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,804753.3494655648,306118.3586826754,2832414.2633967865,557.9533693990548,10.0,5.0,250.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
19.0,385139.23465370585,447886.87154931633,1227716.3828932226,667.715384168661,60.0,7.0,231.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.0,826382.033263248,167129.3760477578,3152277.246218566,505.4484904739657,102.0,18.0,303.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64.0,829187.6223822968,398944.67002663366,890650.3090607591,507.3550751279245,56.0,1.0,320.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
27.0,804753.3494655648,545860.5199245012,2035965.978955982,812.3986169505861,84.0,5.0,67.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
26.0,844283.1556320733,494357.31660720304,2504134.240377406,535.3127340212702,109.0,9.0,54.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
68.0,1093832.2156832255,342800.88023746293,2169126.3331230213,683.917698430219,98.0,7.0,296.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74.0,680042.6800680243,330594.0840644107,3745202.7680226127,601.0948935201426,88.0,9.0,119.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34.0,671370.8797335819,388260.8737050305,730340.1983878245,502.63225438375525,8.0,2.0,139.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
77.0,592405.805221094,457645.7468798385,1834425.82939761,438.79511898698667,55.0,5.0,112.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
47.0,631620.2374914011,809902.9697467284,2404397.2763968986,663.0024991007784,11.0,17.0,352.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1036549.23926722,169431.1692137628,1064314.0440952838,731.643480244503,55.0,4.0,274.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
59.0,697783.9831289944,320950.91073808057,1558781.164046717,566.2731359843629,62.0,2.0,363.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
60.0,516457.5014562231,531624.2540075765,2309476.9894188493,697.8702887167233,118.0,4.0,343.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
54.0,565214.6947932687,310322.10818531254,1970988.161329921,673.0739657973393,33.0,2.0,50.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
72.0,486771.99642424734,570551.4827188139,2500495.7098523565,480.5105699349333,98.0,18.0,195.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
75.0,268622.6301562954,398746.78581756074,2236809.065234837,654.4714133661806,44.0,16.0,47.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
76.0,610303.2506880501,398746.78581756074,1147829.983896393,601.0948935201426,32.0,15.0,94.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
23.0,799096.2062046648,354362.15642747434,2582012.9713368807,648.1669459983347,33.0,5.0,145.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
36.0,870689.8762438755,398746.78581756074,1309882.6985203952,715.9978417338131,106.0,14.0,121.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
32.0,921076.7344786568,398746.78581756074,666162.7431602057,607.0146059976329,113.0,3.0,358.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1002253.2246127696,210176.74322730425,1944696.119999428,672.8511122723531,106.0,14.0,201.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,804753.3494655648,415587.2990465587,493815.9201955828,689.2668138378792,96.0,14.0,262.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
33.0,749682.0424950183,193473.99975627623,1935935.522706878,670.3260037854224,37.0,3.0,229.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
44.0,804753.3494655648,409917.3208444254,2654720.602088245,562.7844217400599,10.0,6.0,183.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
33.0,1256704.4544992654,411475.7999702349,2924511.6969852974,518.8374524550738,113.0,13.0,247.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
70.0,660169.6058304175,277307.22970087104,2039396.1892462992,556.8540595908713,82.0,4.0,326.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
62.0,891613.079927936,526737.2941407878,1711252.221555878,634.872321493905,18.0,13.0,344.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
28.0,935791.4101436136,371991.55581754266,2613622.817453789,502.3163027192079,54.0,6.0,164.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18.0,328348.40566364746,240732.8323476367,1849206.4873052195,495.77645903942505,99.0,2.0,123.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66.0,856533.6129471784,69721.54595486715,3965366.458866952,834.1601366079523,12.0,18.0,231.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
54.0,1068447.3401233966,329580.9277357759,861111.7743700892,604.8598193446743,2.0,9.0,262.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36.0,1034874.1835739895,401269.6134493461,1889662.2323213392,644.905737787165,84.0,18.0,8.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
22.0,860752.4044661588,568190.4316566628,2841915.436845838,621.6615139201115,76.0,3.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
28.0,846962.7156365364,528633.1615515868,1313005.6074591866,625.7907537387904,14.0,17.0,345.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,804753.3494655648,398746.78581756074,923697.2195201569,675.2871335524941,80.0,6.0,119.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
69.0,677476.1419043242,458793.9503952888,1507879.514609787,469.4738636512362,14.0,15.0,8.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
33.0,494996.0925967197,237799.80946183729,1908327.8360217167,636.1486911584822,63.0,12.0,26.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
58.0,729765.1676520092,210987.05386599115,2197706.049534013,598.1192808674805,78.0,11.0,169.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
42.0,781149.618213247,413632.3929604515,1320476.3793520404,811.8903820564628,74.0,16.0,293.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
61.0,726623.8807842279,421751.5357067836,2154393.017437418,583.3848289644698,9.0,17.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32.0,582458.1135740471,271511.92124536843,2484368.397415558,655.3630801778345,83.0,7.0,72.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
55.0,804753.3494655648,503542.15163211705,2327341.0670492062,699.0379562745022,97.0,1.0,146.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
36.0,847668.8079012794,398746.78581756074,1806438.5598411025,562.6909569617002,14.0,1.0,352.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,804753.3494655648,244303.2820397038,2029458.14615304,487.5740147540658,6.0,6.0,111.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
38.0,905979.992371725,456481.759238785,3092667.192337764,419.6608502726896,81.0,15.0,59.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
44.0,804753.3494655648,462607.6887773554,1578513.782162555,630.6111261739985,24.0,8.0,283.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
77.0,584301.8487749291,168877.66785719557,1734455.907075066,653.116739511321,113.0,7.0,252.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
71.0,502667.6791222789,275267.3034233026,2470729.7512555933,516.9947809132781,47.0,13.0,249.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
67.0,638432.7523380963,398746.78581756074,2515405.720028004,637.4646646336644,2.0,8.0,164.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
65.0,1098910.4641921734,-20579.22144198662,3296701.88585125,579.1256632072613,88.0,5.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
64.0,789308.7995483262,338516.7340163539,2908581.542384356,601.0948935201426,98.0,4.0,345.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
69.0,703068.2600456133,366305.1283895541,373546.1941494432,736.1773919330777,15.0,19.0,314.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
72.0,579234.8389484974,361253.20608895936,2075772.9970566477,738.3254323820456,77.0,2.0,222.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
37.0,1104131.0473744827,398746.78581756074,1283234.598493005,682.9147839995256,13.0,7.0,159.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
49.0,786757.8694325391,386691.7971681431,3523090.002888917,606.742094520219,50.0,18.0,38.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,741032.7067095995,329454.598535408,2476587.0506533547,731.6155544243117,5.0,11.0,42.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43.0,598298.0265361436,455562.95989911206,1676807.179701896,497.6787695818565,109.0,12.0,315.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
61.0,989562.060648128,399949.76781169535,2854121.370435889,633.0122434930909,23.0,10.0,141.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
79.0,1035163.071433052,477945.5359931695,2010662.3641197144,583.5521963801662,80.0,2.0,31.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
52.0,792707.7060395887,593701.8799643255,2915227.018766697,372.6620083519964,107.0,16.0,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
66.0,743789.3888045913,317767.9320701053,1144370.5106687404,597.083368381981,70.0,11.0,315.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,966097.4712013076,523397.1743234636,2387528.707049957,601.0948935201426,108.0,3.0,361.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
73.0,863874.2157424443,321519.45853030024,2006831.969765276,594.2310012334339,99.0,2.0,362.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
37.0,670412.7561920532,287266.2306238645,1261858.3706235727,601.0948935201426,85.0,11.0,343.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51.0,804753.3494655648,385656.9546803059,3224180.8180085644,601.0948935201426,77.0,4.0,148.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
57.0,856466.5804494213,276388.2539480689,2796680.0890391385,546.4569130763961,32.0,7.0,71.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,560852.5265893225,281245.24972655764,1824322.736138654,598.4214491194952,37.0,4.0,80.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,1327762.0166248253,359333.14616931044,2166573.93384228,860.1258863991004,85.0,4.0,102.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,1033031.0564668968,105494.1019064068,1640540.9098824444,563.6279223641317,2.0,2.0,155.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
53.0,628718.5377325899,606308.9441893531,3591786.210232728,540.8877464273984,73.0,14.0,107.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
78.0,975764.6443630412,225675.932646675,99396.87746296078,574.5883096776711,109.0,10.0,310.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,1029667.857678196,285574.8818512722,1508946.7380785684,741.9793041561271,84.0,17.0,205.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
56.0,738634.2572073895,314681.9767694656,1238119.2442835914,567.7418677017271,108.0,3.0,65.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
64.0,6550064.863326993,568673.4312186384,1910147.3223569528,606.9633295184794,20.0,8.0,18.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1127872.5571606655,294351.91939388274,1710370.004140329,556.0600173435777,74.0,6.0,170.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
72.0,900978.932986804,241856.6333775063,977423.6502608206,397.1246811121572,74.0,3.0,81.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
71.0,804753.3494655648,468653.84967756405,2667861.154402428,647.6756348678967,34.0,2.0,114.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
23.0,320732.3039340328,447052.0805165462,11606367.873808036,698.1913332767306,16.0,19.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
52.0,910655.32320083,255815.6579103582,2547386.0684875967,602.9990448334086,10.0,19.0,44.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20.0,783479.2934182556,60454.76553316257,1568414.6607927787,473.243067504804,88.0,11.0,155.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
