id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
818,2019-02-17,18,Otro,Centro,Divorciado,870153.1454268818,351623.65523521084,2039694.326592146,412.6537027940819,18,13,44,Alto,Estandar,4,0,App,Domingo,16,3349,1
819,2021-10-19,44,Otro,Centro,Soltero,1067908.6662441152,597846.7593811669,817444.8197725122,589.5005570887013,63,7,98,Medio,Basico,5,1,Tienda,Martes,1,7656,0
820,2022-11-03,56,Masculino,Sur,Divorciado,874815.9426357634,,2593206.64644303,488.6792543859103,2,16,354,Alto,Premium,5,0,Tienda,Lunes,20,8491,1
821,2019-12-16,57,Otro,Norte,Casado,632305.1323310037,429864.237158369,1415346.6575647038,913.0118076635147,101,17,348,Bajo,Basico,5,0,App,Sabado,10,7378,1
822,2022-07-11,79,Femenino,Norte,Soltero,880608.2595147411,176479.514049978,8342680.544674634,395.5627930275896,10,7,83,Bajo,Basico,5,0,Web,Miercoles,23,4825,1
823,2022-08-25,42,Otro,Sur,Casado,872153.5751914976,383013.68473655556,2105829.6952189663,592.3443791080344,9,16,17,Bajo,Estandar,4,1,Web,Jueves,21,1145,0
824,2019-10-03,73,Masculino,Centro,Soltero,848156.89226242,502880.9199866339,3415749.242086324,680.035384644458,23,8,65,Medio,Premium,1,0,App,Jueves,20,2857,0
825,2020-01-02,78,Otro,Sur,Divorciado,589981.8309908293,650527.9431558939,3013766.980805891,562.5444524094562,110,7,113,Medio,Estandar,5,0,Tienda,Sabado,15,2912,0
826,2019-02-26,33,Femenino,Sur,Casado,850801.6976399859,754702.100231536,1541099.930381926,573.1778044323443,77,8,249,Medio,Premium,5,0,Web,Viernes,18,3257,0
827,2022-08-12,28,Otro,Norte,Soltero,979067.8360094955,483748.0186618545,2480156.749254263,762.1451907931469,23,12,215,Medio,Estandar,4,1,App,Sabado,2,3775,1
828,2021-02-01,73,Femenino,Norte,Soltero,660664.2977287428,477960.3756702837,1594445.5256579034,495.7698434853988,38,16,125,Medio,Premium,4,0,App,Domingo,4,3385,0
829,2019-05-16,48,Femenino,Sur,Divorciado,709900.2427063603,448024.5692599289,2746928.9224041053,611.1533147067378,46,7,195,Alto,Basico,2,1,Tienda,Lunes,20,8798,0
830,2023-02-08,21,Masculino,Centro,Soltero,573090.7363049784,381458.5764745742,2347979.6412466345,741.4449366388019,63,17,187,Medio,Premium,4,0,App,Martes,15,4070,0
831,2022-01-04,30,Femenino,Norte,Divorciado,916719.0920928197,494210.7357437606,3315205.797340164,574.5452554966423,106,17,89,Alto,Estandar,2,0,Tienda,Viernes,12,4824,0
832,2022-06-28,50,Masculino,Sur,Divorciado,544591.9436285797,256750.45797160658,1323093.4436781013,594.5311188382342,67,1,50,Bajo,Premium,1,0,Tienda,Viernes,16,1608,0
833,2019-09-27,38,Otro,Sur,Soltero,917195.5024788058,423289.8078331856,1960517.0759337635,585.1685257203239,74,14,205,Bajo,Basico,3,0,App,Martes,13,9731,1
834,2022-05-11,45,Masculino,Sur,Divorciado,1313060.2866099798,542410.8192227038,2118406.671069426,456.73335165155225,111,10,306,Medio,Estandar,4,1,Tienda,Jueves,7,6955,0
835,2019-02-14,74,Femenino,Sur,Casado,1003343.123294862,544978.9605421001,2657822.980395088,662.5647023409412,51,3,343,Medio,Basico,5,1,App,Jueves,1,5542,1
836,2022-01-08,35,Masculino,Centro,Casado,1003848.8239460309,378169.28788132465,8334801.689329429,614.2747357733108,7,19,132,Medio,Estandar,4,0,Tienda,Domingo,16,7220,0
837,2019-08-09,27,Femenino,Centro,Casado,883383.020316651,237910.78494594878,1396363.2672127702,623.682020922387,59,15,305,Alto,Premium,5,1,App,Martes,21,4843,0
838,2018-04-22,72,Otro,Norte,Casado,773605.3667493176,452470.10555253684,2143507.175032311,645.8819433293263,56,16,83,Bajo,Premium,5,1,Tienda,Jueves,18,8051,0
839,2020-09-15,72,Otro,Centro,Casado,,454205.71062721935,2728464.2877556533,515.0402893147295,66,19,128,Bajo,Premium,5,1,Web,Domingo,8,5265,1
840,2018-08-24,48,Otro,Norte,Divorciado,742885.4232694393,308439.01635336934,2300807.5519535313,656.9860469355682,86,6,287,Bajo,Premium,1,1,Web,Miercoles,20,9898,1
841,2019-02-24,61,Otro,Centro,Divorciado,989469.6578480778,320055.4741278962,1465327.3336440804,731.3270514798838,77,16,153,Bajo,Basico,2,0,Tienda,Domingo,12,1307,1
842,2022-04-29,51,Femenino,Sur,Divorciado,569876.6610697628,249918.83854299257,1719669.8570631603,715.4801574677081,86,1,358,Alto,Premium,2,0,Web,Viernes,13,3229,1
843,2021-07-15,70,Masculino,Sur,Divorciado,648258.6567469065,450282.2350005972,2585267.8436341803,719.2979135600514,84,8,335,Bajo,Premium,2,0,App,Domingo,20,6363,1
844,2019-07-23,60,Femenino,Norte,Divorciado,894945.8178533508,498101.01831501385,1004500.147140562,792.4167962391832,108,17,46,Alto,Estandar,4,1,Web,Martes,9,7298,0
845,2019-12-27,52,Femenino,Norte,Soltero,231347.58255667705,520183.92683476245,2527930.1558744833,543.9186134047201,74,18,178,Bajo,Premium,3,0,Web,Jueves,4,5472,0
846,2021-04-13,31,Femenino,Sur,Divorciado,1225149.707453448,415005.06282478024,1913236.767883181,451.7832161558729,16,13,273,Alto,Estandar,4,0,Web,Martes,15,4326,0
847,2020-05-10,36,Masculino,Centro,Divorciado,824226.853416285,375181.49842996406,2465405.521743092,589.3571154784026,32,13,343,Medio,Premium,4,1,Tienda,Jueves,10,2262,0
848,2022-10-28,70,Masculino,Norte,Divorciado,915679.8686235528,520386.69279507064,2403332.6163889067,601.4408865300617,109,17,22,Alto,Basico,3,1,Web,Jueves,1,9059,0
849,2021-07-20,69,Masculino,Centro,Casado,859728.9032836764,268730.2588491782,2279345.5590428016,614.8565935243794,12,17,205,Medio,Basico,2,0,Tienda,Miercoles,19,1996,1
850,2018-06-06,57,Masculino,Sur,Soltero,688499.3998823764,446734.1065847852,2359134.739478327,519.0539907604307,95,11,276,Bajo,Premium,3,0,Tienda,Sabado,6,2253,0
851,2019-03-15,66,Femenino,Sur,Divorciado,921004.7494040129,291511.0493165121,1987150.0627859284,658.8967589599595,47,13,274,Alto,Estandar,5,0,Web,Viernes,13,5542,0
852,2020-04-03,47,Otro,Centro,Soltero,889918.48140929,,2710519.4582858454,642.1327177445174,88,12,288,Medio,Premium,3,1,Web,Jueves,18,1432,1
853,2020-12-20,26,Femenino,Sur,Casado,635812.1739813463,255602.9323717951,640260.0699353861,553.830896848006,8,12,71,Medio,Basico,1,0,Web,Lunes,16,1339,0
854,2018-11-09,59,Masculino,Sur,Soltero,193639.56530555908,524056.63929938374,2429537.2314105364,514.4841590813711,102,3,171,Bajo,Estandar,1,1,Web,Sabado,19,8898,1
855,2021-10-24,61,Femenino,Norte,Casado,441452.0681048246,243665.86367066993,8988269.679323146,513.4590405387596,53,17,116,Alto,Basico,4,1,Web,Jueves,14,5004,1
856,2019-03-15,60,Otro,Sur,Soltero,740665.1097405056,308679.13652657415,3035115.928591029,592.8906161439561,62,19,40,Medio,Premium,1,1,Tienda,Domingo,4,4322,0
857,2021-04-29,31,Femenino,Norte,Soltero,325331.98409635195,510604.7993787008,2117376.804672967,594.2359639109934,111,5,177,Bajo,Basico,5,0,Tienda,Viernes,0,8701,1
858,2019-05-02,35,Femenino,Centro,Casado,1002749.7745646774,215822.85868842984,3429874.137692221,607.9389352663868,109,5,3,Bajo,Estandar,1,1,Tienda,Sabado,19,7521,1
859,2020-02-22,40,Masculino,Centro,Casado,80491.65270444169,567979.9242913029,3186474.233840394,698.0542420809408,102,6,271,Alto,Estandar,2,0,App,Domingo,14,4057,0
860,2020-06-16,59,Femenino,Centro,Soltero,497908.1517518965,462325.847494423,2634140.392625915,474.00549204226695,85,10,173,Bajo,Basico,3,1,Web,Domingo,8,8414,0
861,2022-12-08,48,Otro,Norte,Soltero,673274.0423210552,435198.3895630943,1935198.4318942889,687.2463800693591,15,19,351,Bajo,Estandar,5,1,App,Viernes,4,3767,1
862,2018-11-14,35,Otro,Norte,Soltero,1137885.4368271187,262461.61018388503,1914717.946104867,680.0703632603662,39,4,37,Alto,Estandar,1,0,Web,Lunes,4,4767,0
863,2018-11-28,78,Femenino,Norte,Divorciado,982968.4474591548,675062.6513180573,1235262.704738292,448.6891363715638,59,4,238,Medio,Estandar,1,0,App,Jueves,7,2367,0
864,2018-01-08,20,Otro,Sur,Soltero,843733.0124658338,80381.34587802237,3024336.6249001,370.95445048419447,12,13,288,Bajo,Premium,2,1,Web,Domingo,15,1531,0
865,2022-09-12,54,Femenino,Norte,Divorciado,611517.6320775206,518752.42583355354,2637760.7019300405,551.3310954107822,106,14,102,Medio,Basico,4,1,Web,Viernes,21,8579,0
866,2019-07-23,45,Masculino,Norte,Soltero,1010696.3075492638,223887.28457137936,2179000.642677604,592.3367269512132,15,6,153,Bajo,Basico,5,1,Tienda,Jueves,5,8241,0
867,2021-07-07,60,Masculino,Centro,Divorciado,800794.5097959008,322341.67596443905,2480341.266599315,602.3158589402774,103,7,275,Medio,Estandar,2,1,App,Viernes,6,7918,1
868,2019-05-15,60,Masculino,Norte,Soltero,1093659.3264914304,285739.7521139451,3061512.1540059214,532.63699259399,108,6,79,Medio,Estandar,3,0,Tienda,Sabado,13,9015,0
869,2020-03-09,62,Masculino,Norte,Soltero,679701.1407159503,446272.59776413336,2453845.481910773,607.1267437886161,95,13,269,Bajo,Estandar,3,0,Web,Miercoles,11,8759,1
870,2022-02-16,63,Femenino,Centro,Divorciado,1016157.0464668781,367264.2155714764,2721087.907131293,467.7767042593975,6,3,124,Alto,Estandar,2,1,Web,Lunes,10,7775,1
871,2018-06-21,46,Masculino,Norte,Soltero,,,1517181.3147836728,,6,1,255,Alto,Premium,3,1,Tienda,Domingo,0,6315,1
872,2021-06-11,68,Otro,Centro,Casado,1144574.5161992698,300300.52870309126,817336.2258430086,603.7200411296908,11,1,248,Bajo,Premium,3,1,App,Jueves,23,6809,1
873,2021-09-15,79,Masculino,Sur,Soltero,782196.9888654235,,2896212.750702049,586.9391007899304,30,19,124,Medio,Premium,1,0,Web,Domingo,13,1519,1
874,2019-08-25,63,Otro,Centro,Divorciado,686765.3932722489,320356.01602083567,1916029.1437429192,627.6404741507479,10,19,218,Bajo,Basico,3,1,Web,Sabado,22,1614,1
875,2019-01-27,63,Otro,Sur,Soltero,727170.4278053574,518821.02587059326,1156236.9605046343,578.4363079107488,75,5,298,Alto,Premium,5,1,App,Viernes,22,4239,0
876,2022-04-05,37,Masculino,Norte,Divorciado,1003785.5314778371,359842.54426408967,2381948.095334937,582.6902014989848,113,3,331,Medio,Estandar,3,0,Tienda,Martes,1,9091,1
877,2022-05-14,20,Otro,Norte,Divorciado,826876.5530275425,278976.6722805032,908151.9425075913,659.0441198654214,77,5,220,Bajo,Estandar,2,0,App,Lunes,20,9343,1
878,2021-01-10,39,Masculino,Centro,Divorciado,152851.754873435,295493.5166193592,3533350.5792922666,650.7692877293707,109,5,70,Bajo,Basico,5,1,App,Viernes,1,1087,1
879,2018-06-12,37,Femenino,Norte,Casado,662625.1688673291,132136.65478562238,1147238.3912023182,480.38382888911985,61,7,179,Alto,Estandar,3,0,Web,Jueves,7,2972,0
880,2022-08-26,36,Masculino,Norte,Casado,669718.9515087692,493680.4019297741,1473828.3905261206,537.0338426938999,21,16,34,Alto,Premium,3,1,App,Miercoles,8,6160,0
881,2018-04-01,19,Femenino,Centro,Casado,1041207.1086027606,351849.10395159485,1664340.0937083494,631.4352719400977,58,15,137,Alto,Basico,3,0,Web,Martes,11,2670,1
882,2021-07-08,43,Femenino,Norte,Soltero,755165.6074377571,466131.61278554535,2742713.3640579525,724.1089653129726,103,13,69,Medio,Basico,5,0,App,Domingo,9,9382,0
883,2018-03-25,62,Masculino,Sur,Casado,1373061.1074088118,409124.3837311816,1640427.6295867772,699.2634685090935,71,6,3,Medio,Premium,3,1,App,Lunes,2,5264,0
884,2021-10-19,49,Femenino,Norte,Casado,801636.2263856254,701496.5438715338,2751759.206175644,691.6126981746918,49,14,290,Bajo,Estandar,2,0,Tienda,Martes,14,2012,0
885,2020-11-06,58,Otro,Sur,Casado,436661.4620915696,182302.38586017434,2689611.039058778,677.3721704035006,91,15,55,Bajo,Premium,5,0,Tienda,Sabado,16,9127,0
886,2019-07-19,29,Femenino,Sur,Divorciado,,471948.6541871992,1659946.707424939,507.9227323324022,68,7,14,Alto,Premium,1,0,Tienda,Lunes,16,8170,0
887,2022-09-08,58,Otro,Centro,Divorciado,1071177.5969652697,111211.03011894564,1589707.2402244268,503.16857583353305,31,11,148,Medio,Basico,5,1,Web,Viernes,8,5237,0
888,2020-08-31,27,Femenino,Norte,Soltero,1137327.6320764087,337282.3226619725,2363828.416495479,767.5733242033043,70,18,140,Medio,Basico,2,1,Tienda,Viernes,15,9168,0
889,2020-07-23,60,Masculino,Norte,Divorciado,875575.208121938,504568.0119222059,2365784.8844222873,617.4258974791567,17,1,263,Bajo,Premium,2,1,Tienda,Jueves,10,5063,1
890,2020-01-26,51,Otro,Sur,Casado,788584.0743254046,453064.46858627256,3508813.8367451103,408.28221848078965,110,17,311,Bajo,Premium,4,1,App,Jueves,12,7646,0
891,2021-09-30,47,Otro,Sur,Casado,705296.0757605411,589751.7793905821,1661201.371309542,584.7252648858135,119,8,154,Medio,Estandar,3,1,App,Miercoles,1,1191,0
892,2018-06-16,20,Masculino,Sur,Casado,666035.3150166401,250521.21405092717,2542626.557926153,579.781900987247,13,7,163,Bajo,Premium,2,1,Web,Sabado,4,7199,0
893,2023-02-12,58,Otro,Centro,Soltero,489225.25985817716,490694.89127147733,2395236.738374341,,40,5,45,Medio,Estandar,5,1,Web,Lunes,7,7321,0
894,2023-02-04,57,Masculino,Sur,Soltero,929560.6483286903,421806.3904606306,2423795.0178739876,577.6360795104258,57,8,333,Medio,Basico,5,1,Web,Lunes,14,9901,0
895,2019-02-24,22,Femenino,Sur,Soltero,656324.0780484342,305816.43921817164,935714.1635502537,648.6242246619636,18,1,280,Medio,Estandar,1,0,Web,Sabado,13,3225,1
896,2020-01-18,63,Otro,Sur,Soltero,686824.9116513928,430667.84388473653,2372698.478505811,794.8637777851599,70,11,315,Bajo,Premium,3,1,App,Viernes,17,5788,0
897,2022-08-19,58,Otro,Norte,Soltero,966448.8982403306,95794.92946450954,-22991.19761082274,581.110924278967,75,5,153,Alto,Basico,3,1,Tienda,Viernes,20,7840,0
898,2022-04-08,21,Otro,Sur,Casado,844923.0370109633,364571.752683808,2241855.306425181,748.9345982712389,58,8,20,Medio,Basico,4,1,Tienda,Miercoles,6,1867,1
899,2021-03-18,74,Masculino,Centro,Casado,900928.4274973327,481097.7870007027,1134851.5028650605,408.6282964746596,20,11,326,Medio,Premium,4,0,Tienda,Domingo,10,9541,1
900,2019-11-21,49,Otro,Sur,Casado,362022.10446718114,,2112329.8449581773,424.6253427136834,103,14,102,Bajo,Estandar,4,1,Web,Miercoles,17,2944,0
901,2020-04-08,63,Masculino,Sur,Casado,611789.6198940768,276317.74176415754,3031040.9499570434,881.104232838842,50,2,75,Alto,Basico,1,0,App,Jueves,11,4738,0
902,2018-03-12,57,Femenino,Sur,Divorciado,1102609.5635875473,451812.9892836092,2688770.4391137296,728.1534650595324,91,6,106,Alto,Basico,4,1,Web,Miercoles,14,2068,0
903,2020-07-18,73,Otro,Sur,Casado,518207.29027787514,364653.11307393573,1438673.6812265438,890.4385418571629,66,6,286,Alto,Premium,1,1,Tienda,Jueves,23,1777,0
904,2019-04-29,58,Femenino,Sur,Casado,1130084.6451496975,448587.46743624087,3332711.252534867,780.1349700726851,113,3,176,Alto,Premium,1,1,App,Viernes,22,1661,1
905,2021-03-02,41,Otro,Norte,Casado,609391.1138029756,138560.63558785964,2108407.7111440334,627.0192859582054,24,17,92,Medio,Premium,5,1,Web,Lunes,14,2266,0
906,2023-05-31,49,Femenino,Sur,Casado,557951.7383099822,,1039537.2410803647,737.0673021816528,65,1,349,Alto,Premium,3,1,App,Sabado,9,6960,0
907,2022-06-03,27,Masculino,Sur,Casado,1045333.2564370701,351415.52388390724,1858511.497370221,632.1826328626281,81,19,352,Medio,Estandar,5,0,Web,Miercoles,21,3312,0
908,2019-08-28,27,Otro,Sur,Casado,847324.1934343504,365596.2940500297,1779692.9833184467,728.1201131591209,78,16,30,Bajo,Estandar,1,1,Web,Sabado,14,8912,0
909,2020-08-17,63,Otro,Norte,Divorciado,1190987.4294813462,306536.8018907649,2525348.2707154844,747.3858923972913,1,1,349,Alto,Basico,2,0,App,Lunes,15,7083,1
910,2020-01-01,63,Otro,Centro,Soltero,787004.0383574348,,743900.5494229989,522.692156493862,68,18,143,Bajo,Basico,5,0,Web,Martes,18,4253,0
911,2018-01-08,46,Femenino,Centro,Soltero,953926.4640862646,,1818022.0832987106,605.5932379919763,116,9,241,Medio,Premium,3,1,Web,Jueves,18,2111,1
912,2023-06-22,25,Otro,Centro,Soltero,767272.2217636411,750538.0740008835,2714400.8777009128,545.4995913071394,73,6,348,Bajo,Basico,2,1,Tienda,Jueves,0,8128,1
913,2021-06-12,26,Femenino,Norte,Soltero,1094341.7427379934,,2424825.0990859936,789.5028817937751,1,7,252,Bajo,Basico,5,1,Tienda,Domingo,18,4898,1
914,2023-04-06,49,Otro,Norte,Divorciado,,324306.80920710915,1597228.5970298178,671.63520332211,9,13,59,Bajo,Estandar,2,0,Web,Viernes,14,5848,0
915,2020-03-13,59,Otro,Centro,Casado,905302.0798591978,393600.06851442996,2519591.844291904,633.1660616457821,30,18,187,Bajo,Premium,3,1,Web,Jueves,16,5943,1
916,2021-01-26,24,Femenino,Centro,Divorciado,652665.5981719622,301373.95114492567,2509189.6576635693,732.0101114526419,46,9,185,Bajo,Estandar,2,0,App,Martes,9,3850,0
917,2019-10-24,52,Otro,Centro,Divorciado,780694.8348155848,499612.9096088732,2087073.5710495806,638.1843418536725,51,2,82,Alto,Basico,1,1,Tienda,Jueves,9,5407,1
918,2022-01-10,56,Femenino,Sur,Soltero,536302.5712678574,,1031043.36307024,764.2658883212604,48,1,235,Alto,Premium,2,0,Tienda,Viernes,11,6598,0
919,2018-11-18,43,Otro,Centro,Casado,909325.0725063414,466112.0083881258,2945883.8587735044,516.2191571905338,22,7,328,Alto,Basico,4,1,Tienda,Viernes,16,1241,1
920,2018-02-02,62,Masculino,Norte,Divorciado,997297.9106518602,464842.10907385015,1580793.202804723,,46,17,190,Bajo,Estandar,5,1,Tienda,Martes,9,1288,0
921,2023-04-02,40,Femenino,Centro,Soltero,743468.8196055169,586346.0698142706,1516408.911374131,873.2951430013943,66,3,299,Bajo,Basico,4,1,Tienda,Sabado,2,9390,0
922,2021-11-02,49,Femenino,Centro,Divorciado,792847.4637169247,161968.76915354072,2184831.3593142475,566.4872032933326,60,11,326,Bajo,Estandar,3,0,Web,Viernes,4,5758,1
923,2021-06-01,74,Femenino,Centro,Soltero,882315.8114353991,325975.31752577465,1302845.8983903949,656.2615544171942,116,16,350,Alto,Estandar,1,0,App,Miercoles,0,5921,1
924,2020-02-11,75,Femenino,Norte,Soltero,,422501.9170894484,2417618.889419044,575.442211187708,24,16,205,Bajo,Basico,3,1,App,Sabado,23,1511,0
925,2020-06-02,75,Otro,Sur,Divorciado,807180.6460178765,,1032070.3030041523,701.4318396798122,73,13,175,Alto,Estandar,5,1,Web,Domingo,3,7045,1
926,2020-12-27,40,Masculino,Norte,Divorciado,664831.6261941371,,1462526.029993889,625.911758093791,65,5,74,Medio,Estandar,5,0,Web,Lunes,22,4993,0
927,2020-11-03,74,Otro,Centro,Divorciado,894981.1954440237,,3738056.1044557868,593.6134335730004,37,13,100,Bajo,Basico,1,0,App,Martes,12,8194,1
928,2020-06-10,32,Otro,Norte,Soltero,457862.92940536037,159344.03720924704,1789969.3113640146,782.7600871917818,105,12,172,Medio,Premium,4,0,Tienda,Viernes,19,5210,1
929,2021-09-23,35,Femenino,Sur,Divorciado,747392.4239963887,442762.0214802722,2724545.397299624,579.2647376770775,78,2,261,Alto,Estandar,1,1,Web,Viernes,16,7592,0
930,2018-12-17,45,Femenino,Centro,Soltero,922418.2862989355,671075.1821263961,2093286.299760526,623.0688871361517,62,6,221,Alto,Premium,4,0,App,Sabado,8,9919,0
931,2022-05-05,34,Masculino,Centro,Soltero,656077.4914284161,401101.01978188276,1746207.2135530452,606.9775499734038,15,6,164,Medio,Premium,3,0,App,Lunes,22,1045,0
932,2020-04-14,61,Femenino,Sur,Soltero,840113.9823946819,571441.3073131866,2648507.8996975557,656.5776127687483,96,13,7,Alto,Basico,5,1,Tienda,Sabado,2,2868,1
933,2022-09-26,59,Masculino,Sur,Casado,1159933.218337513,346849.5560572416,1809229.3499761745,644.1645591303571,99,18,317,Bajo,Estandar,1,1,Tienda,Viernes,18,6510,1
934,2020-11-27,64,Otro,Centro,Soltero,452578.2296293261,369017.65576873516,1974339.968807184,560.7334120463506,2,13,240,Medio,Premium,3,0,App,Miercoles,4,9598,1
935,2023-01-24,54,Masculino,Centro,Casado,533995.821080798,390738.23218313546,2035537.5276084517,,84,10,131,Alto,Basico,2,0,App,Martes,2,9536,0
936,2020-01-03,58,Masculino,Centro,Divorciado,902812.5402915042,279787.1543620999,1250550.9435941866,536.5535905728822,41,4,199,Medio,Estandar,5,0,Web,Jueves,16,2658,0
937,2022-05-22,20,Otro,Sur,Soltero,456021.7425559772,188429.93688674795,2873922.077770174,494.9108619507574,17,16,79,Medio,Premium,1,0,App,Jueves,12,8455,0
938,2023-04-22,74,Masculino,Centro,Casado,813593.8062928946,,2320189.914091537,664.5090712839944,37,8,328,Medio,Premium,5,0,App,Miercoles,5,6506,1
939,2018-10-19,62,Otro,Centro,Divorciado,891111.1535743225,412701.203458499,1725313.5391686936,703.7648798838067,17,1,135,Bajo,Basico,4,1,Web,Viernes,12,2020,0
940,2018-12-01,44,Otro,Sur,Divorciado,568860.9470811747,211860.87770791558,984383.3202639653,693.9135175392868,82,6,254,Medio,Estandar,3,1,Tienda,Sabado,4,2660,1
941,2022-07-13,59,Otro,Norte,Divorciado,1039845.4529817106,577064.0103438904,2289583.7275352348,556.8239666867102,86,14,141,Alto,Estandar,2,1,App,Miercoles,2,4359,0
942,2018-12-17,55,Femenino,Centro,Soltero,287405.52774396015,371263.82395403116,2158636.777495979,686.3562108014538,94,16,346,Medio,Basico,5,1,Tienda,Lunes,18,2894,1
943,2018-10-28,53,Otro,Sur,Casado,594133.7016998192,374994.96130388253,171705.42585840682,540.349338433764,75,1,201,Medio,Premium,3,0,App,Viernes,20,5146,0
944,2019-11-26,27,Masculino,Norte,Soltero,,219555.33608728054,2863165.916824284,567.7309784807716,57,1,315,Bajo,Premium,1,1,App,Sabado,21,3933,1
945,2019-06-19,41,Otro,Centro,Casado,995009.222579266,590755.7709833015,2958818.6090176464,387.0370240180283,77,11,57,Medio,Premium,4,1,Web,Domingo,6,4713,0
946,2018-08-20,26,Masculino,Norte,Soltero,566251.8104396162,,679084.1406940543,587.192075060414,119,16,298,Alto,Premium,1,1,Web,Lunes,15,1849,0
947,2020-03-09,65,Femenino,Sur,Divorciado,669530.24824763,364510.6452313449,1106644.5559878037,607.5515043496654,114,14,196,Bajo,Premium,1,0,Tienda,Jueves,17,8360,1
948,2022-07-15,26,Femenino,Sur,Casado,756509.3889559174,271839.6783242652,1461822.16626593,608.1049130631205,18,12,73,Bajo,Premium,2,0,App,Domingo,17,1961,0
